File_Name,Channel_1_mean,Channel_1_std,Channel_1_max,Channel_1_min,Channel_1_rms,Channel_1_peak_to_peak,Channel_2_mean,Channel_2_std,Channel_2_max,Channel_2_min,Channel_2_rms,Channel_2_peak_to_peak,Channel_3_mean,Channel_3_std,Channel_3_max,Channel_3_min,Channel_3_rms,Channel_3_peak_to_peak,Channel_4_mean,Channel_4_std,Channel_4_max,Channel_4_min,Channel_4_rms,Channel_4_peak_to_peak
2004.02.13.16.52,-0.001569091796875,0.0751486834272887,0.342,-0.327,0.07516506282789814,0.669,-0.0013675781249999999,0.09385665986580692,0.483,-0.464,0.09386662277451847,0.9470000000000001,-0.0017660156249999996,0.09954872166777058,0.718,-0.698,0.09956438518303118,1.416,-0.00274140625,0.05425222421613201,0.234,-0.232,0.05432144273327983,0.466
2004.02.13.17.02,-0.00178046875,0.07807122492633904,0.322,-0.334,0.07809152470318882,0.656,-0.0017925781250000001,0.09514989789755832,0.647,-0.391,0.0951667820526154,1.038,-0.0020697753906249996,0.10184737865845143,0.693,-0.745,0.10186840781010384,1.438,-0.003376269531250001,0.05571618073988788,0.278,-0.229,0.05581838399835219,0.507
2004.02.13.17.12,-0.002096875,0.07632805872566212,0.427,-0.378,0.07635685583884233,0.8049999999999999,-0.0024657714843749996,0.09503754706349601,0.537,-0.427,0.09506952919237253,0.964,-0.001989501953125,0.10279518203854637,0.608,-0.747,0.10281443268510203,1.355,-0.0033955566406249998,0.05478440815360637,0.237,-0.244,0.054889536176220555,0.481
2004.02.13.17.22,-0.00243447265625,0.07782999554263909,0.381,-0.374,0.07786806061076165,0.755,-0.0012945312499999997,0.0954670855489879,0.564,-0.5,0.09547586205096553,1.064,-0.00196689453125,0.10094817899064817,0.679,-0.571,0.10096733885581516,1.25,-0.002901123046875,0.055452100835045155,0.225,-0.244,0.05552793893125447,0.469
2004.02.13.17.32,-0.00238203125,0.07657321002498375,0.393,-0.352,0.07661025105301672,0.745,-0.001967138671875,0.09536590073841246,0.471,-0.376,0.09538618693607122,0.847,-0.0022361328125,0.10508171301070235,0.759,-0.811,0.10510550270665542,1.57,-0.00325517578125,0.05543002717538946,0.288,-0.256,0.05552552640030754,0.544
2004.02.13.17.42,-0.0013516601562499997,0.07898807803620275,0.396,-0.422,0.07899964213229861,0.8180000000000001,-0.0009666015625,0.09593388815357752,0.53,-0.442,0.09593875762612183,0.972,-0.0007068359375,0.10203909996672825,0.657,-0.718,0.10204154810204763,1.375,-0.00277744140625,0.057510079609880985,0.361,-0.383,0.05757710862400091,0.744
2004.02.13.17.52,-0.002103271484375,0.07536050939328992,0.4,-0.381,0.07538985427067177,0.781,-0.0018969238281250002,0.09449418007825755,0.413,-0.435,0.09451321806325227,0.848,-0.0015612792968750001,0.09964171291120515,0.671,-0.518,0.09965394395066296,1.189,-0.0029405761718749998,0.05463322158219554,0.227,-0.234,0.05471230107271924,0.461
2004.02.13.18.02,-0.00199404296875,0.07720547781315475,0.364,-0.339,0.07723122433134638,0.7030000000000001,-0.0015608398437499998,0.09501918962067434,0.43,-0.427,0.09503200838237347,0.857,-0.00223505859375,0.10020872563190296,0.627,-0.63,0.10023364794163435,1.2570000000000001,-0.00301337890625,0.05589404664104324,0.237,-0.31,0.05597521685838966,0.5469999999999999
2004.02.13.18.12,-0.0019072265625,0.07528655729607739,0.342,-0.381,0.07531071120800978,0.7230000000000001,-0.0012121093750000003,0.09454648084864416,0.444,-0.457,0.09455425030108376,0.901,-0.001657373046875,0.09932297104635018,0.771,-0.696,0.09933679813085695,1.467,-0.00284580078125,0.05370947192949012,0.203,-0.239,0.053784811583115634,0.442
2004.02.13.18.22,-0.001304833984375,0.07812222617620639,0.393,-0.479,0.07813312239027137,0.872,-0.0013481445312499998,0.09417833496008576,0.508,-0.344,0.09418798367908324,0.852,-0.002523828125,0.10225009177579235,0.845,-0.688,0.10228123472349412,1.533,-0.002551171875,0.05645836683899658,0.317,-0.312,0.05651597706898909,0.629
2004.02.13.18.32,-0.001972509765625,0.07742304190688415,0.352,-0.337,0.07744816468381045,0.6890000000000001,-0.0013029785156249997,0.09500172002408533,0.559,-0.432,0.09501065498430623,0.9910000000000001,-0.00219814453125,0.09960691147186267,0.676,-0.63,0.09963116305827083,1.306,-0.0027375000000000003,0.05595132632895086,0.244,-0.251,0.05601825438389481,0.495
2004.02.13.18.42,-0.002257177734375,0.07758341228359363,0.42,-0.41,0.07761624000742773,0.83,-0.001839990234375,0.09482010739297615,0.471,-0.52,0.0948379582766211,0.991,-0.00327861328125,0.0989766623950225,0.747,-0.613,0.0990309497273769,1.3599999999999999,-0.0033635742187499997,0.0556070014887398,0.286,-0.281,0.05570863708702404,0.567
2004.02.13.18.52,-0.001997119140625,0.07771170832533071,0.381,-0.371,0.0777373661484818,0.752,-0.0008055664062500001,0.09501483122444028,0.43,-0.559,0.0950182460890736,0.9890000000000001,-0.001926318359375,0.1039330279908363,0.793,-0.723,0.10395087786914368,1.516,-0.0030071777343750002,0.05615814285592967,0.232,-0.259,0.0562385999732668,0.491
2004.02.13.19.02,-0.00183994140625,0.07655629609046088,0.393,-0.405,0.07657840332279559,0.798,-0.001270361328125,0.09576434190314721,0.43,-0.442,0.09577276751794779,0.872,-0.0024341796875000004,0.10117471093376157,0.64,-0.608,0.10120398887040595,1.248,-0.0030056152343750004,0.05578538077940777,0.303,-0.251,0.05586629065582057,0.554
2004.02.13.19.12,-0.002377490234375,0.0761457171826727,0.388,-0.405,0.07618282421306082,0.793,-0.0019076660156250001,0.09524806079791574,0.388,-0.398,0.095267162629054,0.786,-0.0019709472656250005,0.10417628063505747,0.71,-0.569,0.10419492348515894,1.279,-0.0028109375,0.05423198683430374,0.337,-0.31,0.054304785844573586,0.647
2004.02.13.19.22,-0.00199609375,0.07524764443192698,0.415,-0.459,0.07527411495867953,0.874,-0.0020322753906250003,0.09301436319748438,0.408,-0.374,0.09303656219087673,0.782,-0.0019856445312499997,0.10083821543620264,0.635,-0.645,0.10085776359092294,1.28,-0.0031515136718750004,0.0540309801780225,0.227,-0.242,0.05412281272644535,0.469
2004.02.13.19.32,-0.00181630859375,0.07651418403818844,0.356,-0.398,0.07653573894552466,0.754,-0.0022019042968750005,0.0956641990035093,0.488,-0.474,0.09568953628017864,0.962,-0.002109375,0.10101140362409274,0.728,-0.54,0.10103342578077812,1.268,-0.0028217773437500004,0.05555187498914684,0.242,-0.22,0.05562349541504471,0.46199999999999997
2004.02.13.19.42,-0.0020895507812500004,0.07657643296815494,0.337,-0.366,0.07660493658109607,0.7030000000000001,-0.002182421875,0.09417554369820899,0.422,-0.369,0.09420082800110491,0.7909999999999999,-0.0022183105468750004,0.1004039076654365,0.61,-0.593,0.10042841020434344,1.2029999999999998,-0.0028890136718750003,0.05552721862480458,0.215,-0.278,0.05560232376621615,0.493
2004.02.13.19.52,-0.0016293457031250004,0.07862438808983879,0.405,-0.386,0.07864126887278634,0.791,-0.00187666015625,0.09550583118945771,0.491,-0.391,0.09552426730695844,0.882,-0.00281083984375,0.10398404963171172,0.911,-0.715,0.10402203323545209,1.626,-0.00308603515625,0.05537398701372007,0.212,-0.237,0.05545991390888783,0.44899999999999995
2004.02.13.20.02,-0.001882666015625,0.07700383419533723,0.442,-0.403,0.07702684539892164,0.845,-0.001286767578125,0.09422004010673904,0.386,-0.505,0.09422882642013337,0.891,-0.002059619140625,0.0998540576166597,0.657,-0.591,0.0998752965127795,1.248,-0.0030043945312500002,0.055490477964697645,0.237,-0.247,0.055571751198338175,0.484
2004.02.13.20.12,-0.001766796875,0.07652579803399628,0.391,-0.442,0.07654619086497708,0.833,-0.0013839355468750001,0.09572250699521494,0.457,-0.42,0.09573251079464527,0.877,-0.0022849121093750004,0.10171745643806945,0.586,-0.676,0.10174311656116164,1.262,-0.0027486328125,0.054648444965921014,0.239,-0.247,0.05471752479353621,0.486
2004.02.13.20.22,-0.0018501464843750002,0.0773896824151287,0.366,-0.337,0.07741179487861087,0.7030000000000001,-0.0015939453125000003,0.09522585489195284,0.403,-0.396,0.09523919414591084,0.799,-0.002135205078125,0.10276785186910338,0.889,-0.806,0.10279003102692218,1.695,-0.00347119140625,0.055748419524143694,0.22,-0.278,0.05585638234990475,0.498
2004.02.13.20.32,-0.0017079101562500001,0.0758711009598973,0.471,-0.376,0.07589032163569179,0.847,-0.0023666503906250003,0.09350105327735848,0.442,-0.327,0.09353100019804597,0.769,-0.001629052734375,0.10043981720686274,0.657,-0.557,0.10045302729813262,1.214,-0.002511865234375,0.05576394913632564,0.256,-0.266,0.05582049346104328,0.522
2004.02.13.20.42,-0.0021527343749999997,0.0756129652894723,0.403,-0.5,0.07564360372930583,0.903,-0.0014975585937500003,0.09431563061143834,0.41,-0.449,0.0943275190990148,0.859,-0.001488720703125,0.1001932598826012,0.774,-0.569,0.10020431934419981,1.343,-0.0029068847656250002,0.054806260080452966,0.229,-0.239,0.05488329548275026,0.46799999999999997
2004.02.13.20.52,-0.002705712890625,0.07584539467327026,0.371,-0.369,0.07589364120524608,0.74,-0.0014183105468750002,0.09383309112938648,0.449,-0.403,0.09384380957582192,0.8520000000000001,-0.0020448242187499997,0.10108028476093601,0.913,-0.605,0.10110096573939094,1.518,-0.0030429199218749998,0.05518632469435641,0.229,-0.237,0.055270152839682604,0.46599999999999997
2004.02.13.21.02,-0.002369189453125,0.07718505169401052,0.371,-0.371,0.07722140418091265,0.742,-0.001833544921875,0.09546621149311202,0.439,-0.449,0.09548381760187495,0.888,-0.0019077148437499996,0.0994333863417486,0.762,-0.498,0.09945168523113371,1.26,-0.003332080078125,0.05586164922091978,0.217,-0.244,0.05596093826347201,0.46099999999999997
2004.02.13.21.12,-0.002247265625,0.07666136660171108,0.359,-0.374,0.07669429791080462,0.733,-0.00186904296875,0.09517585460333265,0.481,-0.359,0.09519420476632887,0.84,-0.0018644042968750003,0.10007150042739275,0.85,-0.723,0.10008886651956787,1.573,-0.003249365234375,0.05641126167648629,0.256,-0.244,0.056504768102872305,0.5
2004.02.13.21.22,-0.00190322265625,0.07667083221833441,0.354,-0.515,0.07669445070884366,0.869,-0.001331396484375,0.09289015265125398,0.398,-0.369,0.09289969362797637,0.767,-0.0011062011718749997,0.09771575587345405,0.64,-0.605,0.09772201710440245,1.245,-0.00324775390625,0.054519254991947,0.212,-0.337,0.05461590492075088,0.549
2004.02.13.21.32,-0.00254072265625,0.07640126774314035,0.352,-0.383,0.0764435019107249,0.735,-0.00207705078125,0.09314883042771986,0.469,-0.532,0.09317198479156705,1.001,-0.001783984375,0.10002192346274519,0.808,-0.784,0.10003783171099571,1.592,-0.002928271484375,0.05443099112154005,0.22,-0.259,0.05450970159851708,0.479
2004.02.13.21.42,-0.0021406249999999997,0.07803364064469648,0.376,-0.339,0.07806299602024157,0.7150000000000001,-0.001468212890625,0.09523583015361618,0.479,-0.376,0.09524714690813907,0.855,-0.0011160644531250001,0.10247384410818376,0.769,-0.649,0.10247992157575002,1.4180000000000001,-0.002785498046875,0.05633923594166174,0.264,-0.244,0.056408053554961236,0.508
2004.02.13.21.52,-0.002179296875,0.07730749201326231,0.388,-0.342,0.07733820308392225,0.73,-0.0010529296874999996,0.09505034044115482,0.469,-0.547,0.0950561722294047,1.016,-0.002034619140625,0.10326849024221148,1.035,-0.613,0.10328853156063904,1.648,-0.00332158203125,0.05570036329967631,0.229,-0.237,0.05579931342683573,0.46599999999999997
2004.02.13.22.02,-0.00211962890625,0.07692046829570813,0.369,-0.378,0.07694966711774165,0.747,-0.0024300292968749996,0.09376547469471748,0.474,-0.415,0.09379695777107792,0.889,-0.00087021484375,0.10281311859403919,0.742,-0.911,0.1028168012968029,1.653,-0.0034055175781249995,0.0540492592061002,0.261,-0.239,0.05415643978977131,0.5
2004.02.13.22.12,-0.002137548828125,0.07888717205163497,0.41,-0.393,0.07891612654772709,0.8029999999999999,-0.001651953125,0.09598461107173147,0.559,-0.457,0.09599882557468477,1.016,-0.0008722167968749998,0.10388703830648761,0.696,-0.818,0.10389069972925571,1.5139999999999998,-0.002831982421875,0.05619586060030637,0.229,-0.286,0.05626717402755247,0.515
2004.02.13.22.22,-0.0016583007812500002,0.07746037066070563,0.381,-0.347,0.07747811939105775,0.728,-0.0011328613281249996,0.09398568070693329,0.405,-0.374,0.0939925079606581,0.779,-0.00116884765625,0.10119448326659898,0.708,-0.737,0.10120123343338015,1.4449999999999998,-0.002856396484375,0.056164210039476435,0.266,-0.264,0.05623679836401051,0.53
2004.02.13.22.32,-0.001582275390625,0.07686808002580686,0.378,-0.371,0.07688436331443231,0.749,-0.001769287109375,0.09494938744330568,0.454,-0.474,0.09496587046267925,0.9279999999999999,-0.0011852050781250001,0.09959099573506087,0.654,-0.723,0.09959804788537838,1.377,-0.0026995605468749994,0.05644607683134968,0.266,-0.266,0.05651059384572839,0.532
2004.02.13.22.42,-0.0024457031249999995,0.07739387126679906,0.32,-0.322,0.07743250463104949,0.642,-0.001354931640625,0.09519993481081596,0.452,-0.435,0.09520957634468487,0.887,-0.0022097167968749996,0.10293195906325442,0.933,-0.615,0.10295567514674397,1.548,-0.0031944335937499997,0.055366063297916275,0.2,-0.242,0.05545814071075364,0.442
2004.02.13.22.52,-0.0022951171875,0.07761845480901686,0.359,-0.442,0.07765237980798624,0.8009999999999999,-0.0012915527343750001,0.09420700904732993,0.439,-0.371,0.09421586205151113,0.81,-0.0017083007812500003,0.09917995584811747,0.608,-0.664,0.099194666860642,1.272,-0.00334443359375,0.055543863915148144,0.3,-0.229,0.05564446113215133,0.529
2004.02.13.23.02,-0.00198408203125,0.07842634470312429,0.354,-0.359,0.0784514380046663,0.713,0.001530517578125,0.09543183843679962,0.503,-0.503,0.09544411072184797,1.006,-0.0015099121093750001,0.10117997143951014,0.586,-0.664,0.10119123704688132,1.25,-0.0031879882812499995,0.055775971496188334,0.217,-0.251,0.05586700516069391,0.46799999999999997
2004.02.13.23.12,-0.001492529296875,0.07745103192683972,0.459,-0.457,0.07746541157338786,0.916,-0.001719873046875,0.09418199581411915,0.459,-0.442,0.09419769794866606,0.901,-0.0024576171875,0.09848694125734869,0.601,-0.498,0.09851759985134002,1.099,-0.00245458984375,0.05522500484901707,0.225,-0.271,0.05527952760177134,0.496
2004.02.13.23.22,-0.002397607421875,0.0769863685436662,0.408,-0.388,0.07702369416543603,0.796,-0.001212841796875,0.0944607198721253,0.42,-0.425,0.09446850577829828,0.845,-0.001836572265625,0.10043717913942532,0.586,-0.566,0.10045396931516383,1.152,-0.002854638671875,0.055255062099887384,0.215,-0.276,0.05532875246749537,0.491
2004.02.13.23.32,-0.002389208984375,0.0759900835864513,0.315,-0.364,0.07602763394350028,0.679,-0.0016367187500000002,0.09411856489132285,0.447,-0.442,0.09413279505819824,0.889,-0.001649462890625,0.10168347182356789,0.659,-0.835,0.10169684936084242,1.494,-0.00255341796875,0.054737502837023125,0.286,-0.242,0.05479702692807567,0.528
2004.02.13.23.42,-0.002610693359375,0.0773580671906957,0.369,-0.359,0.07740210771869765,0.728,-0.002514697265625,0.09377527929388765,0.432,-0.413,0.09380899055519344,0.845,-0.0020966796875,0.10077669867974454,0.667,-0.605,0.1007985072434111,1.272,-0.0031750976562500005,0.05435246574183204,0.217,-0.21,0.05444512629559922,0.427
2004.02.13.23.52,-0.0018712402343749996,0.07754091329985661,0.349,-0.405,0.07756348867470199,0.754,-0.001442041015625,0.09360651551160785,0.378,-0.505,0.09361762242503077,0.883,-0.0025177734375000003,0.1014549386028961,0.737,-0.718,0.10148617516686695,1.455,-0.0030034667968750002,0.055008703481216906,0.259,-0.303,0.05509063687673591,0.562
2004.02.14.00.02,-0.0018188964843750006,0.07698179360874721,0.374,-0.369,0.0770032787070825,0.743,-0.0011681640625000001,0.09373164738149055,0.415,-0.398,0.09373892642933884,0.813,-0.0012270019531250003,0.10068043981006268,0.574,-0.706,0.10068791632634289,1.2799999999999998,-0.0031281738281250006,0.055256123522231984,0.247,-0.281,0.05534459917826784,0.528
2004.02.14.00.12,-0.00182568359375,0.0763151552089869,0.347,-0.386,0.07633698995347046,0.733,-0.0005888183593749997,0.0939642906219181,0.444,-0.43,0.09396613549114716,0.874,-0.001203173828125,0.10127372349234988,0.95,-0.762,0.10128087034216099,1.712,-0.00299072265625,0.054606668046868534,0.247,-0.234,0.05468850534790195,0.481
2004.02.14.00.22,-0.0021806640624999997,0.07639013810918444,0.388,-0.457,0.07642125683403637,0.845,-0.001009521484375,0.09437744800822101,0.42,-0.449,0.09438284709719175,0.869,-0.0012646972656250003,0.10154849280238332,0.725,-0.835,0.10155636784372202,1.56,-0.00263828125,0.05610273099565563,0.256,-0.269,0.056164730508789944,0.525
2004.02.14.00.32,-0.00199072265625,0.07819087792379231,0.435,-0.347,0.07821621550028804,0.782,-0.0015898437500000001,0.09502391523802356,0.476,-0.398,0.0950372141337934,0.874,-0.001972119140625,0.0999708446463183,0.725,-0.61,0.09999029469505091,1.335,-0.00279150390625,0.05533319427571384,0.229,-0.234,0.05540356380967293,0.463
2004.02.14.00.42,-0.002210791015625,0.07758871592333583,0.388,-0.342,0.0776202063611459,0.73,-0.0010399414062500002,0.09529357530561972,0.417,-0.376,0.09529924959125465,0.7929999999999999,-0.00093310546875,0.10255102539847145,0.867,-0.664,0.10255527044522748,1.5310000000000001,-0.002814599609375,0.055889401036149346,0.227,-0.276,0.055960228011871296,0.503
2004.02.14.00.52,-0.001653466796875,0.07715302673181239,0.42,-0.42,0.07717074242436783,0.84,-0.00098564453125,0.09463436622328601,0.442,-0.403,0.09463949897175598,0.845,-0.000433984375,0.09903688419472695,0.562,-0.679,0.09903783506033187,1.241,-0.0024768554687499998,0.055999182571763256,0.269,-0.208,0.05605393172399908,0.477
2004.02.14.01.02,-0.002093017578125,0.07782723749792411,0.386,-0.444,0.07785537630209377,0.8300000000000001,-0.0013461914062499996,0.09408757698919522,0.479,-0.459,0.0940972070520693,0.938,-0.0023247558593750004,0.10201743040234558,0.723,-0.601,0.10204391503516085,1.3239999999999998,-0.003109765625,0.056955715067509405,0.242,-0.264,0.05704054804342039,0.506
2004.02.14.01.12,-0.002283251953125,0.0761109060021734,0.403,-0.308,0.07614514595135481,0.7110000000000001,-0.0014230468749999998,0.09426738087879499,0.398,-0.349,0.09427812132279816,0.747,-0.001036083984375,0.09697158449720823,0.591,-0.74,0.09697711931131937,1.331,-0.0028506835937500002,0.05486974072107799,0.225,-0.239,0.05494374253497845,0.46399999999999997
2004.02.14.01.22,-0.00214443359375,0.07808635380561539,0.369,-0.415,0.07811579383257748,0.784,-0.0051230957031249994,0.0950837841566965,0.488,-0.488,0.09522169983328709,0.976,-0.0012256835937499999,0.10110296926915902,0.498,-0.62,0.10111039855184283,1.1179999999999999,-0.0035161621093749997,0.057330213256776494,0.308,-0.266,0.0574379382294218,0.5740000000000001
2004.02.14.01.32,-0.0018599121093749997,0.07644353036305476,0.415,-0.322,0.07646615334526692,0.737,-0.0011755371093749999,0.09458939687500052,0.483,-0.488,0.09459670125681907,0.971,-0.00135859375,0.10007828588187205,0.82,-0.813,0.10008750712267366,1.633,-0.0024333007812500002,0.05448080442884648,0.212,-0.229,0.054535117162304234,0.441
2004.02.14.01.42,-0.0020169921875,0.07782119996755746,0.347,-0.378,0.077847334070442,0.725,-0.001223876953125,0.09449322130846469,0.422,-0.535,0.09450114680810427,0.9570000000000001,-0.00115263671875,0.0986805795491549,0.588,-0.588,0.09868731099570248,1.176,-0.0027234374999999997,0.05536040366935192,0.261,-0.239,0.0554273525098394,0.5
2004.02.14.01.52,-0.0018459472656250004,0.07807434200224268,0.361,-0.374,0.07809616123978583,0.735,-0.0015091308593749996,0.09426486078665479,0.413,-0.364,0.09427694020850554,0.7769999999999999,-0.0023375976562500004,0.1040412881557305,0.811,-0.798,0.10406754539195326,1.609,-0.0031475097656249998,0.05509239193456906,0.195,-0.254,0.05518222962872083,0.449
2004.02.14.02.02,-0.0019934570312499997,0.07850798225341203,0.327,-0.332,0.07853328688166249,0.659,-0.000771142578125,0.09491751259143952,0.479,-0.41,0.09492064505375991,0.889,-0.0022129394531249995,0.09944704698901913,0.627,-0.576,0.09947166559306915,1.2029999999999998,-0.0025963867187500005,0.055502517772905574,0.212,-0.259,0.055563213578094996,0.471
2004.02.14.02.12,-0.0014893554687499997,0.07738626662201734,0.522,-0.356,0.07740059716440338,0.878,-0.0012817871093750003,0.09459126524822133,0.444,-0.444,0.09459994946855481,0.888,-0.00028525390625,0.10125980747896828,0.627,-0.679,0.10126020926538098,1.306,-0.0028000488281249994,0.056272934647357255,0.225,-0.251,0.0563425544971616,0.476
2004.02.14.02.22,-0.002094580078125,0.07705413826998973,0.378,-0.452,0.0770826017349854,0.8300000000000001,-0.0018981445312500004,0.09379099351913932,0.435,-0.435,0.0938101989016586,0.87,-0.0014543457031249997,0.10069805755123296,0.825,-0.671,0.1007085592986794,1.496,-0.002699267578125,0.05507373466057626,0.222,-0.215,0.055139843080316026,0.437
2004.02.14.02.32,-0.0021640624999999998,0.0778242708058665,0.334,-0.415,0.07785435307655411,0.749,-0.0014280761718750003,0.09412472662855627,0.505,-0.378,0.09413555951102179,0.883,-0.0025632812499999996,0.09939614652843513,0.574,-0.698,0.09942919267231708,1.2719999999999998,-0.0028081542968749996,0.054858320375006174,0.198,-0.244,0.05493014695885926,0.442
2004.02.14.02.42,-0.00215537109375,0.0761645793330435,0.349,-0.393,0.07619507050676737,0.742,-0.000740234375,0.09279909258349496,0.378,-0.564,0.09280204486567092,0.942,-0.0008204589843750002,0.1004740654765352,0.674,-0.886,0.10047741530477446,1.56,-0.0029663574218750004,0.05500173018419568,0.244,-0.242,0.055081663006933394,0.486
2004.02.14.02.52,-0.00214140625,0.0768690770353883,0.447,-0.349,0.07689889872423401,0.796,-0.0006362304687499998,0.09459382430956782,0.442,-0.393,0.09459596390289995,0.835,-0.0014108398437499997,0.10390010442200738,1.074,-0.781,0.10390968274404822,1.855,-0.00319814453125,0.056644591641058166,0.261,-0.239,0.056734803168998475,0.5
2004.02.14.03.02,-0.002520458984375,0.07562072541757292,0.381,-0.374,0.07566271754418999,0.755,-0.0012339843749999998,0.09304244840091674,0.454,-0.479,0.09305063095903757,0.933,-0.0023250976562500004,0.09841336298815777,0.586,-0.671,0.09844082534065833,1.2570000000000001,-0.002372119140625,0.05505254374020383,0.266,-0.249,0.05510362530255496,0.515
2004.02.14.03.12,-0.0015254882812499998,0.0770758804201095,0.383,-0.396,0.07709097519834116,0.779,-0.0006649414062500001,0.09590060590163783,0.437,-0.369,0.09590291111001271,0.806,-0.0015823730468749997,0.0989568026013745,0.664,-0.627,0.09896945329518031,1.291,-0.0028829589843750005,0.055239868650369145,0.225,-0.254,0.05531504805218581,0.479
2004.02.14.03.22,-0.0016271484375000003,0.07810519464754627,0.386,-0.437,0.07812214182271728,0.823,-0.00130703125,0.09458137911227703,0.483,-0.422,0.09459040969077548,0.905,-0.0011042968750000002,0.10238438249270182,0.669,-0.508,0.10239033767890406,1.177,-0.0032481445312500003,0.05607726556595025,0.325,-0.303,0.05617125738533899,0.628
2004.02.14.03.32,-0.0017623046875,0.07614653613777954,0.405,-0.369,0.07616692644182087,0.774,-0.001254638671875,0.0951971651208029,0.532,-0.459,0.09520543243552006,0.9910000000000001,-0.0011715820312500002,0.10421607826896387,0.83,-0.791,0.10422266343851874,1.621,-0.002949365234375,0.05607344187212102,0.225,-0.264,0.05615095403171593,0.489
2004.02.14.03.42,-0.00176015625,0.07729347099574023,0.352,-0.403,0.07731350987113282,0.755,-0.00039458007812499997,0.09502076931641747,0.444,-0.381,0.09502158857292313,0.825,-0.0003199218750000002,0.099434144121531,0.728,-0.552,0.09943465878247634,1.28,-0.00251943359375,0.05611550251343593,0.215,-0.261,0.056172031901728016,0.476
2004.02.14.03.52,-0.001607275390625,0.07585974810540545,0.386,-0.381,0.07587677323658983,0.767,-0.002260888671875,0.09409308863927793,0.461,-0.417,0.0941202472758419,0.878,-0.002067578125,0.10430695444550675,0.618,-0.715,0.10432744425605375,1.333,-0.0026615234375,0.05623080648256023,0.239,-0.237,0.05629375902076091,0.476
2004.02.14.04.02,-0.0018720214843750004,0.07618124575959567,0.405,-0.305,0.0762042431228201,0.71,-0.00190283203125,0.09548631963833012,0.491,-0.342,0.09550527738199863,0.833,-0.0012724609375000002,0.10103746928061533,0.818,-0.781,0.10104548161827301,1.599,-0.0025104980468750003,0.05588244136642798,0.244,-0.22,0.055938804541352374,0.46399999999999997
2004.02.14.04.12,-0.0021816894531250003,0.07573095783938527,0.312,-0.347,0.07576237683798354,0.659,-0.00153857421875,0.09418618724366327,0.437,-0.396,0.09419875306035107,0.833,-0.0012717285156250001,0.09833195801136155,0.542,-0.576,0.09834018130838292,1.1179999999999999,-0.0029249999999999996,0.055208841251594386,0.249,-0.298,0.05528627114703749,0.5469999999999999
2004.02.14.04.22,-0.00195458984375,0.07606733812948373,0.386,-0.374,0.07609244608739096,0.76,-0.00127177734375,0.09576196616830282,0.559,-0.41,0.09577041078554091,0.9690000000000001,-0.0017862792968749998,0.09926814408904264,0.962,-0.728,0.09928421437776186,1.69,-0.0029189453125000003,0.05575616358568696,0.239,-0.229,0.05583251758188278,0.46799999999999997
2004.02.14.04.32,-0.00221328125,0.07858706183877948,0.376,-0.378,0.0786182224572888,0.754,-0.002144287109375,0.09447606670092137,0.43,-0.503,0.09450039759961,0.933,-0.0022150878906249997,0.10030316826188085,0.554,-0.645,0.10032762420058783,1.199,-0.003026220703125,0.05521933136697105,0.254,-0.234,0.055302193160483015,0.488
2004.02.14.04.42,-0.0022400390624999996,0.0765144536641916,0.381,-0.383,0.0765472363611597,0.764,-0.002016455078125,0.09407280608371783,0.444,-0.386,0.09409441500719835,0.8300000000000001,-0.002702294921875,0.1002674421518313,0.574,-0.53,0.10030385014303103,1.104,-0.002549658203125,0.05540395401052494,0.281,-0.229,0.05546258988681582,0.51
2004.02.14.04.52,-0.0020717285156250003,0.07652201468840958,0.386,-0.396,0.07655005415423052,0.782,-0.0018448730468749997,0.09392651355874064,0.396,-0.347,0.09394463000011961,0.743,-0.001563818359375,0.10168630401047507,0.872,-0.906,0.10169832816311129,1.778,-0.0027701171875000002,0.05571903292821059,0.256,-0.298,0.05578784974963187,0.554
2004.02.14.05.02,-0.0017284179687500002,0.07693216036150162,0.366,-0.415,0.07695157390568759,0.7809999999999999,-0.002339892578125,0.09540457259000855,0.515,-0.439,0.09543326237931601,0.954,-0.0015875488281250003,0.10072585178599977,0.586,-0.522,0.10073836175607023,1.108,-0.00296748046875,0.0559513645274187,0.225,-0.242,0.056030002077570015,0.46699999999999997
2004.02.14.05.12,-0.001999267578125,0.07663639959969533,0.391,-0.371,0.07666247331291318,0.762,-0.001586474609375,0.09489546645331343,0.43,-0.427,0.09490872697006385,0.857,-0.002139013671875,0.10023130261953302,0.698,-0.759,0.10025412412612698,1.4569999999999999,-0.002779150390625,0.05527946846391672,0.225,-0.237,0.055349284643497206,0.46199999999999997
2004.02.14.05.22,-0.001380810546875,0.07716882335360903,0.405,-0.366,0.07718117604407745,0.771,-0.001469775390625,0.09514166485384039,0.571,-0.356,0.09515301692988706,0.9269999999999999,-0.0017408203125,0.10023728495245464,0.62,-0.652,0.10025240022064309,1.272,-0.00301337890625,0.056188041542761726,0.244,-0.278,0.056268787661044824,0.522
2004.02.14.05.32,-0.00171591796875,0.07546582072819967,0.332,-0.425,0.0754853262075236,0.757,-0.0009342773437500003,0.09340774493233929,0.459,-0.388,0.09341241720189025,0.847,-0.001282958984375,0.0989547440487824,0.576,-0.603,0.09896306055046815,1.1789999999999998,-0.00304638671875,0.054780722300571426,0.256,-0.239,0.05486536255063389,0.495
